genre,name,artists_name,album_name,album_release_date,duration_ms,popularity,track_number,uri
reggaeton,This Time,Marielle,Marielle,2003,232280,0,6,spotify:track:18IwmzSwmudzSL9PIHVgak
reggaeton,Una Oportunidad,"Chriss Romel, Loyda Lemus",Adiccion Santa,2014-09-08,255233,0,9,spotify:track:0TvP0KQsOW12uvfxK9uLuL
reggaeton,Es hora de demostrar,Chriss Romel,Mi Salvador,2000,198333,0,6,spotify:track:6UCKuZOPpcBIOcV25yO8DA
reggaeton,Blanco y Negro,Redes Música,"Bad Habits, Vol. 1",2019-08-28,165668,0,2,spotify:track:2JpWNli9ezZFa2T8AE4pKd
reggaeton,Intro,Habacuc Threeseven,Hay Esperanza,2008-01-01,117368,0,1,spotify:track:4iAJMMikHZcx7SdC0GXaPg
reggaeton,Frei Sein,Falo,Soundklex,2012-02-26,259764,0,3,spotify:track:3KcB7TGGSuiI1l8hTNHnoA
reggaeton,Geen Waarheid maar een Droom,Tempo,Vlaamse Troeven volume 410,2023-04-09,217666,0,2,spotify:track:2kOhKpRDMc9gGRkeR8zGnW
reggaeton,Tuku Taka,"Don Latino, Marco Da Silva",Quiero Fiesta (Club Hits 2018),2018-04-27,179911,0,44,spotify:track:0Rku2dnh72DH5f8qnE779R
reggaeton,Interludio,Habacuc Threeseven,Vuelve a Empezar,2014-01-01,179957,0,7,spotify:track:34Oq0hL9p7nGHdnpxTGzCU
reggaeton,diamante,"Refugee, Maneyx",El Refugio,2022-02-18,220995,0,11,spotify:track:7zF83qWYZnjfPAHO0bbkNm
reggaeton,Pa' Lo Mío,Casero,"Épico, Vol. 1",2023-01-06,245888,0,12,spotify:track:2DwEvEXHIVNrSNZJTq5Vg6
reggaeton,Cobarde - Klonado Version,Juan Miguel,"Klonado, Vol. 1",2020-11-06,195477,0,2,spotify:track:0odyeaHai2ZhUtpN1kZA7Q
reggaeton,El Esequibo (Merengue),Omar Acedo,Canto para El Esequibo,2023-11-25,29100,0,6,spotify:track:5pSnpy5kMVFkZcEpz9fCu4
reggaeton,Alabanza,"Dreko El Prodigio, Dixon Carreras",Alabanza,2020-11-27,264730,0,1,spotify:track:5IYrrjf6myDHbe2HU8Vv6N
reggaeton,Chembazhanthi,Soly,Gurutheertham,2000-04-17,332573,0,5,spotify:track:7pP1zE08513nu2ycRpjUbD
reggaeton,Nochmal,Falo,Soundklex,2012-02-26,194617,0,5,spotify:track:3lPwEqJz0RlNglOvxR5o1G
reggaeton,La Banana,"Sonny & Vaech, Vaech",Solo Hits,2016-07-08,255139,0,9,spotify:track:2tMOsCpw0ZnhhpUCFzdlrY
reggaeton,Asiento De Atrás,Vibarco,Asiento De Atrás,2023-06-30,192088,0,1,spotify:track:2jjq4D9CAOwwXfrlK96EOg
reggaeton,Fiesta Espiritual,"Chriss Romel, Edwin Mambotero",Adiccion Santa,2014-09-08,142466,0,10,spotify:track:37QVvKtA1P6LVK6ZxYEm08
reggaeton,Taabé,Falo,Bras de fer,2023-02-18,223268,0,6,spotify:track:54Hremul8qd3QhEdVATC0J
reggaeton,Rakatan Plan (Chill Vides) [feat. Cookie Monster],"Jay Kàel, Cookie Monster",Rakatan Plan (Chill Vides) [feat. Cookie Monster],2020-11-21,257096,0,1,spotify:track:08pWndhNgcPaWrJMpkIarF
reggaeton,Fui a Buscarte,"F.Silver, Flacoman",Fui a Buscarte,2022-01-08,211461,0,1,spotify:track:1HGDjGZPWFHPdKBOWoTDjl
reggaeton,Royalty,Naldo,Royalty,2024-07-03,181347,0,1,spotify:track:34zmbdGUiFwOUEV0sJsXJ6
reggaeton,Just Let It Go,Marielle,Land of Thoughts,2006-03-13,227213,0,2,spotify:track:0uEy4CTy2VpyqW1ZnCzf8W
reggaeton,Respétalos,Raykel,Haciendo Historia,2012-09-15,187720,0,3,spotify:track:5PYKPTttCajRJXwE2fT6GJ
reggaeton,Devuélveme El Corazón,Sebastian Yatra,Jubilosa Sonora Vol. 1,2023-04-19,244160,0,20,spotify:track:0wSM5Tw2guyYgD2lConoVt
reggaeton,La Pelicula - Klonado Version,Juan Miguel,"Klonado, Vol. 1",2020-11-06,227776,0,1,spotify:track:5bECyiBcIMZeojnozS5o3j
reggaeton,Luz y Sal,"Peniel el Victorioso, Niko Eme",Kairos,2024-06-18,236798,0,3,spotify:track:7qf1KvYQQFVR1wPXDMFxPS
reggaeton,La Presion,"Migue Flow, Anübix",El Rankin,2023-04-28,158783,0,3,spotify:track:4pTclOq8EzzzqZwp8FtbZI
reggaeton,Dueño De Mi Sueño,Jay Kàel,Dueño De Mi Sueño,2018-11-02,112248,0,14,spotify:track:4WVvgENyHUUp4jjNX137wg
reggaeton,Ula Dance,"Don Latino, Tudbem",Quiero Fiesta (Club Hits 2018),2018-04-27,189175,0,36,spotify:track:2jaB0Ls3gS5WAtaRtcb7J8
reggaeton,Que triste,"Piso 21, Carín León",odio san valentín,2024-02-07,226339,0,52,spotify:track:3CrZXMRrecsVYjQZABl60v
reggaeton,Boumba yé,Falo,Bras de fer,2023-02-18,271304,0,9,spotify:track:6XnqFITVwZ7Uz2ucl60kfA
reggaeton,Libre,"Raykel, Vladimir Santos",Haciendo Historia,2012-09-15,214400,0,10,spotify:track:6SQAGnBKB5nw9t3h0gVhv8
reggaeton,Que triste,"Piso 21, Carín León",Verano Tumbado,2023-07-21,226339,0,20,spotify:track:56xAMOuwuxxHLkmHgk0z6i
reggaeton,Reina♛,Jay Kàel,Reina♛,2019-01-31,190406,0,1,spotify:track:43ohipTULxO9bIj5EBpOtQ
reggaeton,Hay Esperanza,Habacuc Threeseven,Hay Esperanza,2008-01-01,227213,0,2,spotify:track:2WzUcD8uXVZ0SiStnwEdXX
reggaeton,Nunca Pense,Nahliel,Nunca Pense,2019-02-14,189024,0,1,spotify:track:5SWlVATqnZ9m8qRcuFDxDT
reggaeton,This Aint Living,Wambo,Greenhouse Effect,2007,330396,0,18,spotify:track:6WtjcVqrD0RQkiCMI4lp9z
reggaeton,¿Quién?,Habacuc Threeseven,Serenata de Amor,2018-10-05,234000,0,4,spotify:track:4me61O2kwaPsKnBTbuw0EK
reggaeton,Voy Pa Encima,Peniel el Victorioso,Voy Pa Encima,2019-05-24,210077,0,1,spotify:track:2fNqpVHq4br44Ryrtl9XKR
pop,MOTINHA 2.0 (Mete Marcha) - Remix,"DENNIS, Luísa Sonza, Emilia",MOTINHA 2.0 (Mete Marcha) - Remix,2025-04-24,118081,81,1,spotify:track:2iDDnYmaz1HhedjI91fbmp
pop,Universidad,"TINI, Beéle",Universidad,2025-06-19,156377,82,1,spotify:track:2XbsqBrOdYjm0OLBEepID7
pop,Entra En Mi vida / La De La Mala Suerte - En Vivo,DesaKTa2,Entra En Mi Vida / La De La Mala Suerte (En Vivo),2025-06-26,195258,71,1,spotify:track:0mYdCMOJH2nvHXx9VLzVBl
pop,MEJOR QUE VOS,"Lali, Miranda!",NO VAYAS A ATENDER CUANDO EL DEMONIO LLAMA,2025-04-30,166794,71,7,spotify:track:36x1AGih4bK9cnPjbbChgG
pop,pasarella 👠,"Emilia, Six Sex",pasarella 👠,2025-07-03,162245,74,1,spotify:track:67vjKw6LVD5wewFuoC1215
pop,+ Te Vale,"Yami Safdie, Emilia",+ Te Vale,2025-06-19,144731,72,1,spotify:track:0XWqcDAa5ZCmyBOYukrRoQ
pop,FUE CULPA TUYA,"Luck Ra, Tiago PZK",QUE SED,2025-04-10,130196,70,1,spotify:track:71N3UjxfXEWljGkjBDcnNY
pop,No Podrás - En Vivo,"Eugenia Quevedo, Angela Leiva, La banda de Carlitos",De Córdoba Pal Mundo,2024-12-27,272733,67,5,spotify:track:3X8jKI7kHrbhqgLboG14tw
pop,Cuidado Que Te Supero,"Q' Lokura, Los Herrera",Cuidado Que Te Supero,2024-01-20,168980,67,1,spotify:track:2Xetks48zQL2K7xUbJBHRn
pop,En Otra Vida - Versión Cuarteto,"Yami Safdie, Luck Ra, Q' Lokura",En Otra Vida - Versión Cuarteto,2024-12-12,148200,68,1,spotify:track:1K11lq4qn0DdPfljQcHkNE
pop,QUE ME FALTE TODO,"Luck Ra, Abel Pintos",QUE NOS FALTE TODO,2024-02-02,165918,70,1,spotify:track:1TyBUtMxdmRfXhW3MmbxtQ
pop,Perfecta,Miranda!,El Templo del Pop,2008-04-01,225413,77,1,spotify:track:09QfIIP4NUx4A3thmovb2o
pop,HOLA PERDIDA,"Luck Ra, KHEA",QUE NOS FALTE TODO,2024-02-02,166536,71,3,spotify:track:7JKptWv4YXmievid0HajID
pop,Como Lo Hizo? - En Vivo,"Eugenia Quevedo, La banda de Carlitos",La Muela - LBC,2023-12-29,231680,67,1,spotify:track:3KAdpFK7rveKAAwpgjwhNn
pop,Carita Triste,"Q' Lokura, Los Herrera",Carita Triste,2025-03-18,156146,67,1,spotify:track:4AXgx8dQgAxPnMGzydsitJ
pop,Me Gusta,"Miranda!, TINI",Me Gusta,2025-05-07,157979,69,1,spotify:track:0QdP6TMTjB0P6rYWpOE1Og
pop,Yo Era,"Pinky SD, Un Poco de Ruido, Q' Lokura",Q' LOKURA / Zapada EN VIVO en UN POCO DE RUIDO!,2024-10-09,132804,66,1,spotify:track:3n6EihEumKlLky7mfeOj71
pop,Mil Preguntas,"Q' Lokura, Luck Ra",Mil Preguntas,2024-04-11,166973,67,1,spotify:track:42mrOMjkQb7jRKatu0bqg4
pop,BIRDS OF A FEATHER,Billie Eilish,HIT ME HARD AND SOFT,2024-05-17,210373,97,4,spotify:track:6dOtVTDdiauQNBQEDOtlAB
pop,Don,Miranda!,El Templo del Pop,2008-04-01,183973,76,4,spotify:track:0WajUW5XINeraP2w0F3F8E
pop,Frágil,"Pinky SD, Un Poco de Ruido, Q' Lokura",Q' LOKURA / Zapada EN VIVO en UN POCO DE RUIDO!,2024-10-09,106320,66,2,spotify:track:20gpiaTYpTe32d40mkT9az
pop,en la cara - En Vivo,"Olivia Wald, Q' Lokura",en la cara (En Vivo),2024-09-10,177508,65,1,spotify:track:3TQozt8h0YlDD6tFItl5x3
pop,COQUETA,"Fuerza Regida, Grupo Frontera",MALA MÍA,2024-12-19,241648,88,4,spotify:track:1PREzVLuDT6PSE9sej4wnV
pop,Tu Foto - En Vivo,"Q' Lokura, Valentino Merlo",Tu Foto,2024-05-16,180385,66,1,spotify:track:3cWo162YkfLIFyB3DWbVoH
pop,Prisionero,Miranda!,El Templo del Pop,2008-04-01,207613,69,8,spotify:track:4qXdhvf2VrfYZqAaPTnn3m
pop,Con Otra - En Vivo,"Eugenia Quevedo, La banda de Carlitos",Con Otra (En Vivo),2025-04-08,236000,65,1,spotify:track:7L1xVDPk3nLxQIGOOryW7p
pop,Estaba Aqui Pensando,"DesaKTa2, Aneley",Estaba Aqui Pensando,2025-02-20,179200,65,1,spotify:track:5GUgnXDDO4raKkT9lO5F1x
pop,Don’t Say You Love Me,Jin,Echo,2025-05-16,180716,90,1,spotify:track:27xkOIER6uDLKALIelHylZ
pop,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",KPop Demon Hunters (Soundtrack from the Netflix Film),2025-06-20,194607,100,4,spotify:track:1CPZ5BxNNd0n0nF4Orb9JS
pop,Yellow,Coldplay,Parachutes,2000-07-10,266773,93,5,spotify:track:3AJwUDP919kvQ9QcozQPxg
pop,Amor de alquiler,"Un Poco de Ruido, Pinky SD, Ulises Bueno",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,107418,40,9,spotify:track:5YYNol1KGDsL0uHn8eg04j
pop,Me levanté,"Un Poco de Ruido, Ulises Bueno, Pinky SD",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,202096,40,10,spotify:track:3arEJLRXbGBDmOeJ63Bgjq
pop,Gabriela,"Un Poco de Ruido, Pinky SD, Ulises Bueno",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,145929,40,4,spotify:track:6BLs6wtlnznwlOvBvJJUl3
pop,Intento,"Un Poco de Ruido, Ulises Bueno, Pinky SD",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,103521,37,19,spotify:track:1xvmpbf2KwNt3Li0DjE5tY
pop,Soy,"Un Poco de Ruido, Pinky SD, Ulises Bueno",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,160309,42,1,spotify:track:6Yz58fp2urfRfNzmUlZ5iA
pop,Que será,"Pinky SD, Ulises Bueno, Un Poco de Ruido",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,146804,41,2,spotify:track:18tFfnD27YmUXFmbCWQa5Q
pop,Amada mía,"Un Poco de Ruido, Pinky SD, Ulises Bueno",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,136674,41,5,spotify:track:7BaTzlmVxYAUSHNGDDQZN8
pop,Infiel,"Un Poco de Ruido, Pinky SD, Ulises Bueno",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,123532,40,3,spotify:track:5QHpiR1tXMmazX6A5eKjzP
pop,Amor de septimo grado,"Un Poco de Ruido, Ulises Bueno, Pinky SD",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,79331,40,8,spotify:track:7pbZSRrGwmEh3k1wMrittM
pop,La gata y el ratón,"Un Poco de Ruido, Pinky SD, Ulises Bueno",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,76651,40,7,spotify:track:2f61oYEf4kHKuSOjbfspcD
pop,Las alas de mi amante,"Un Poco de Ruido, Pinky SD, Ulises Bueno",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,77295,40,6,spotify:track:5Tp93VMoGmDanut0jSh4fA
pop,Si yo fuese tu,"Un Poco de Ruido, Pinky SD, Ulises Bueno",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,107718,40,13,spotify:track:2eom23lKP9bOMWb4LxL21v
pop,Dime Porque,"Ulises Bueno, Pinky SD, Un Poco de Ruido",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,120376,39,11,spotify:track:38KnKEqom9aIzQP5oMt4bN
pop,Se que tienes que elegir,"Ulises Bueno, Un Poco de Ruido, Pinky SD",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,101912,38,12,spotify:track:3e2WML89v2fnEKmGK7r3hk
pop,Ramito de violetas,"Un Poco de Ruido, Ulises Bueno, Pinky SD",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,116578,38,16,spotify:track:5MD6MygXhphb0d4kBfY7Kp
pop,Te extraño tanto,"Un Poco de Ruido, Ulises Bueno, Pinky SD",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,110012,37,14,spotify:track:5YOQepzpQmvrOnGr7m4Hes
pop,No puedo fingirlo,"Ulises Bueno, Un Poco de Ruido, Pinky SD",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,81632,38,18,spotify:track:1XRwyeZwuBLJJzXngbLw3p
pop,Ahora Mírame,"Un Poco de Ruido, Pinky SD, Ulises Bueno",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,208992,37,20,spotify:track:6eBAPIu3dLoSgH2SpiBS2D
pop,Fuerte no soy,"Ulises Bueno, Un Poco de Ruido, Pinky SD",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,108190,37,17,spotify:track:3sx3QLTXweikU3HAnCfpr7
pop,La novia blanca,"Un Poco de Ruido, Pinky SD, Ulises Bueno",ULISES BUENO / Zapada EN VIVO en UN POCO DE RUIDO !,2025-07-25,83653,37,15,spotify:track:59DH6eE9m11DqNAhDTd7ne
black-metal,Bewitched,False Reality,End of Eternity,2016-10-26,368844,0,1,spotify:track:64nTBLG5RXty5HpSkbj5zZ
black-metal,Closure of Empyrean Delirium,Dark Archive,Cultivate Our Blood in Aeon,2018-01-31,142818,0,2,spotify:track:3pvOkI31qRwAP8MyG1456n
black-metal,Ritual V: Descending,Bring Forth the Exodus,Rituals from a Dying Forest,2021-12-01,245231,0,5,spotify:track:5DtkVs5U3VPb8ZLYgg17cT
black-metal,Stygian Rites of the Order,Erythrite Throne,Immortal Hunger In the Impaler's Woods,2022-12-07,135230,0,9,spotify:track:3l4h4onPa8LtDOmMDalYgy
black-metal,Evig Mørke III,Tom Gekas,Stillborn,2022-01-14,363616,0,3,spotify:track:0V3P7BAy5asK2A0e0B5U9U
black-metal,Залишайся Українцем,Чиста Криниця,Криниціада,2022-08-31,262000,0,8,spotify:track:5v09ALzBwbMQXqDSjwvKN3
black-metal,Feel,Joy,No Light Below,2019-08-16,87479,0,6,spotify:track:2YpM6Wo32hQLLkuTNFttK6
black-metal,Chaotic Thougth,Aysenlur,Away from Our Lines,2017-12-08,219000,0,2,spotify:track:5K3LSGEZ0Rie1EHoIMoh2e
black-metal,Return Point (Anniversary Edition),Hermit's Maze,Return Point (Anniversary Edition),2018-08-28,142534,0,1,spotify:track:6PrJVgWvDqcwklLI1463sq
black-metal,Tacet,Hexis,Aeternum,2022-08-26,87632,0,5,spotify:track:7KTJJmbiMz84SToFPqO6jo
black-metal,Servo Das Tênias,Sangue de Bode,Seja Bem Vindo De Volta Pra Cruz,2021-11-02,147500,0,10,spotify:track:0vKlleNjOR9CtHQoeImYpy
black-metal,Natas Ro Dog On Si Ereht (Of Plagues And Blasphemy),Devilish Impressions,Diabolicanos - Act III: Armageddon,2008-01-15,355253,0,7,spotify:track:2meohYRApE60FsKGOJjRWu
black-metal,Vulnera,Hexis,Aeternum,2022-08-26,379411,0,8,spotify:track:08sLwG6UN9PCtEmexlIuud
black-metal,El Reino De Baco,Arrealhue,Post Lux Tenebras,2022-04-03,247000,0,9,spotify:track:4bP1G83VEz43piB4Li7uaT
black-metal,In Screams and Flames,The Great Old Ones,EOD: A Tale of Dark Legacy,2017-01-27,470506,0,6,spotify:track:0KJT1e9aPJxjv1KZLlCVwa
black-metal,Hurting My Soul,Joy,No Light Below,2019-08-16,100003,0,1,spotify:track:6VYJhQUrJ9E5y6UP3ecUzP
black-metal,Diabolicanos,Devilish Impressions,Diabolicanos - Act III: Armageddon,2008-01-15,325253,0,6,spotify:track:3W6hqJktPBGFLXzBihKl7z
black-metal,The Shadow over Innsmouth,The Great Old Ones,EOD: A Tale of Dark Legacy,2017-01-27,564893,0,2,spotify:track:0tJwfkBIJ30nF21xvCXYAN
black-metal,Watcher of Fading Stars (Postlude),Withering Worlds,The Long Goodbye,2021-10-27,298000,0,7,spotify:track:1Qm3ltZjrWFujIu0d3sNNI
black-metal,Mirror Force,Zigur,If Darkness Takes Us,2024-06-10,498387,0,2,spotify:track:3yqmhJBPBOFQ0pYlC7Otc0
black-metal,Guidance of Sin,Potentiam,Orka I Myrkri,2015-03-16,394880,0,5,spotify:track:5WUrSdTyo9W721fxmsfZ6S
black-metal,The Ascension,Nocturnal Pestilence,"I, Eternity",2015-12-19,376341,0,2,spotify:track:36L5VWxWniPOLa2BW3mUZS
black-metal,F.C,Crimson Throne,Instinct,2022-02-18,551000,0,3,spotify:track:4mTOOn1DHqmwmn952reayr
black-metal,Parallel Ruminations,Clouds Collide,They Don't Sleep Anymore,2019-07-26,665234,0,4,spotify:track:1ykd5QeYi5Yo0RyMVAQA6X
black-metal,Eternal Night,As Darkness Fell,Below the Fog,2015-11-01,261240,0,4,spotify:track:1tCBjdfN6C2cSEqpiTTIAd
black-metal,Songsword,Sorg Uten Tårer,Autumn Wind,2011-06-11,79986,0,9,spotify:track:6gkgCkPAlsBfcDFPr4dCeb
black-metal,When the Waters Fall,Ninnagesh,Absoluta,2010-12-10,173360,0,6,spotify:track:17xAD5bmc8Qu7n4iGN4oVh
black-metal,Hollows Mass,Calderum,The Solace Path,2020-02-12,340333,0,2,spotify:track:5v8F5g3nHO8imZjtfZuwHx
black-metal,Swansong - Instrumental,Illyria,The Carpathian Summit (Instrumental Edition),2019-10-18,389680,0,7,spotify:track:0qFdzduOXUpNO31sw8eghU
black-metal,Wish For Warmth,Inner Suffering,Summer Ends,2020-10-10,219912,0,2,spotify:track:59P7DrttE9PTHbaWV3O7qf
black-metal,Deal/live,Mount Depression,Live and Beyond...,2023-09-12,130100,0,11,spotify:track:5v6daV1C2NkYJsGSCUVTx0
black-metal,Shadows,Crowhurst,Balance,2015-10-06,284244,0,7,spotify:track:5nH3iYikadTbLx01lJtETa
black-metal,"Die Nacht wird alt, der Tag erwacht",Morphinist,Giants,2016-07-26,1146384,0,4,spotify:track:3TZFJ3xbe5IUREyM59KpIa
black-metal,Hate Declaration,Swarm of Hatred,Shrine of Negativity,2018-10-17,236693,0,8,spotify:track:03DmJJjkhFM6iHogfFnvDV
black-metal,Despised,Joy,No Light Below,2019-08-16,159453,0,5,spotify:track:6NfMFWWNAOiFeW7yytPRcb
black-metal,Purified by Pain,Six Million Dead,Revelation At The End of Aeon,2009-11-04,120607,0,5,spotify:track:0kKE7wbtr9mvWZ3O3M2TkM
black-metal,The Word Was Made Flesh Turned Into Chaos Again,Devilish Impressions,Diabolicanos - Act III: Armageddon,2008-01-15,318333,0,3,spotify:track:3fgeKcg1n8xV8UIInlcgma
black-metal,Existential Death I,Висельник,Existential Death,2014-07-17,108068,0,1,spotify:track:2yepm4oouCKiibAlYQFdT3
black-metal,The Cold Days of Tomorrow,Sick Violence,March of Victory,2013-02-13,142720,0,3,spotify:track:3gj8u3oBpmarqBmM6lVYc5
black-metal,Fragment 1 Reflection,Animi Vultus,Fragments,2010,553038,0,2,spotify:track:5ucjsBEd9vsrl9TfhZ6Asp
black-metal,Along the Edge,Joy,No Light Below,2019-08-16,240066,0,9,spotify:track:72YUed2C130jimgSq8PfbF
black-metal,Drama Begins,Lord Agheros,As a Sin,2008-09-29,107093,0,1,spotify:track:0euvgQFpo9P2VSZHsYq0wM
black-metal,Mankind Arise,Lord Agheros,Nothing at All,2016-09-02,92000,0,3,spotify:track:1rIMsW1h0iN2IYXm8BsaBr
black-metal,Blood for Blood,Nunslaughter,Radio Damnation,2001-04-01,131786,0,14,spotify:track:1mvkx1OegAUgZ6KSEeBg5W
black-metal,Cave of Kelpius (Women of the Wild),Twilight Fauna,Shadows of Ancestors,2015-07-14,562757,0,5,spotify:track:6Y0iYBSSaRS1ToHIQNZsGX
black-metal,Ash to Ash and Dusk to Dark,Lord Agheros,As a Sin,2008-09-29,502400,0,6,spotify:track:0QTEzZYcwSLJQo3cuQ3Ex0
black-metal,Arcane Snow Ritual,Erythrite Throne,Grimoire of the Void,2019-05-01,264032,0,4,spotify:track:1fIUv0CoLaUSdMcKv2RGzA
black-metal,Among the Debris of Humanity,Sconsacrata,Split,2021-08-20,161017,0,5,spotify:track:5ZYiBwQI7GdrYLu6E2CLde
black-metal,Mare Infinitum,The Great Old Ones,EOD: A Tale of Dark Legacy,2017-01-27,655620,0,7,spotify:track:76Bj0NI89bkuza3OmxfFJK
black-metal,Rebirth,Inorganic,O.N.E. (Orion Nebula Exposure),2019-04-22,234860,0,6,spotify:track:6V0XSAxz4w4LZtZ1FJhnPc
k-pop,Vjeruj Mi,Jasna Zlokic,"Zvuk Osamdesetih 1980/89, Zabavna I Pop",2011-12-29,205146,0,19,spotify:track:0lCffyXANl4uxbqTX9kXCz
k-pop,Елочки-Иголочки,Natali,Милые 90-е,2023-03-09,23170,0,17,spotify:track:7BofrwFwAUGIMZ1NcHs8ZZ
k-pop,Ja Te Volim,Đani Maršan,The Best Of Libar Vol.2,2012-01-19,183133,0,19,spotify:track:71SzjnqNsXihvcyBKJaKc8
k-pop,I'm Fond Of You,Nam Jin,Best Two,2014-03-01,141960,0,3,spotify:track:1AInnJcqxPiCmYrPddMMrW
k-pop,"Den Akousa, Den Eida Kai Den Xero",Mihalis Violaris,Giorgos Katsaros Megales Epitihies,2021-10-01,170760,0,30,spotify:track:3LRz7jjjOo5AAI1RHwlBlR
k-pop,Васко да Гама - Инструментальная версия,Da Gudda Jazz,Легенда (Инструментальная версия),2016-09-24,171755,0,9,spotify:track:63lie3B48ezKGmCSQ5kHAl
k-pop,Look Into My Eyes (Acoustic Ver.) (Feat. WINee),"2LSON, WINee",LUB DUB,2016-11-04,171566,0,2,spotify:track:5REdSoKOwTJT57hsSuhwgo
k-pop,Baba Ke Dham,Satish Das,Baba Ke Dham,2014-10-13,258414,0,1,spotify:track:00ZOnjJcapvxXMakBZ2wzv
k-pop,Tvoje Lice,Tereza Kesovija,Ljubavne Pjesme,1995-01-01,208306,0,4,spotify:track:4dtadr7rNgD531KL91wHuk
k-pop,Hasuli Mangliye Galwa Sobhaneko,Rajiv Raj,Hasuli Mangliye Galwa Sobhaneko,2022-07-11,183809,0,1,spotify:track:57kwXi6IJOySs6HJbcfFv1
k-pop,Lar Lal Poh Pate Pa Ya Say,"Saw Lah Htaw Wah, Aung Pyae Htun, Min Shin Thawe, N Kai Yar, Myint Mo Hein",Mogok 800th Anniversary,2019-06-18,211121,0,2,spotify:track:4xRRcMLkueBbVk6s8cF8Uc
k-pop,Kao da te ne volim,"Klapa Cambi (Kaštel Kambelovac), Goran Karan",Ne diraj moju ljubav,2014-03-20,254986,0,10,spotify:track:0OUsSxqF5s74XMfZnKgimx
k-pop,Grace Upon My Soul,Choi JinHee,최진희 기도(주 안에 있는 나에게),2011-06-02,267520,0,6,spotify:track:7IdJYGXU6B77R14jhlUJRw
k-pop,Паракор,"AGA-INI, Sultan Ilyaz","Kyrgyz Hip-Hop, Vol. 3",2021-04-06,233261,0,20,spotify:track:4ljcFsVWSDISXTR5Hi0RbG
k-pop,I Don't Know My Mind,Patti Kim,"The Bittersweet Love with You, Love You Only",1971-01-15,191317,0,7,spotify:track:40yoo3nICBpetlwLog0Jvj
k-pop,Sunčane Fontane,Tereza Kesovija,Prozor Kraj Đardina 1962. - 1999.,2012-11-30,253840,0,2,spotify:track:3oFqyx0rroikr2B0r6pU8I
k-pop,Hronia Potizoume Ti Gi,"Nikos Xilouris, Lili Tsitribini",Ta Adipolemika,2014-01-01,128000,0,1,spotify:track:5RwfrVhvZ6WAA5oqg9T1xt
